metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
_deco_1,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,"The transition between the synaxarion and menologion is marked by a band of plaited ornament, outlined in brown ink with red infill ().",headpiece,f. 142v,142v,142v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,Other sections are marked with simple vignettes in red ink:- f. 117r lections of the Passion f. 138r eothina lectionseothina f. 172r January f. 179v February f. 187v June,vignette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,"The transition between sections is sometimes marked by simple vignettes in brown or brown and red ink (e.g. ff. , ), or thin plaited bands outlined in brown ink with red infill (e.g. ff. , ) or outlined in red with brown infill ().",vignette,167r; 170v; 153r; 161v; f. 111v,167r 170v 153r 161v 111v,167r 170v 153r 161v 111v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,"The text of each lection begins with an enlarged ornamental initial, outlined in red ink (e.g. ff. f. 3v, 7r, 13r, 34v, 36r, ). Epsilon often incorporates a blessing hand (e.g. f. 117r) A few of these initials have been partially infilled with paint in a single colour, either green (ff. 1r-2r) or grey (ff. 37v-38r, 47v-49r . As with the headpieces, this may represent the beginning of an unfinished process of adding paint to these initials in general. Epsilon",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,"Lections begin with minor initials, outlined in brown ink with red infill. Some have been highlighted with translucent yellow infill.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,"Minor initials in red ink sometimes appear in the main text at the beginning of lines, and at the beginning of lection headings in the menologion. menologion",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,The transition between sections is sometimes accompanied by line-fillers in brown ink (e.g. ).,lineFill,f. 128r,128r,128r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,Hymn sections begin with minor initial letters in red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,Summary lections are often highlighted with translucent yellow wash.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_6,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,"The beginning of the text on is preceded by a narrow rectangular headpiece in red ink with yellow infill, above which is a quatrefoil plait design outlined in brown ink, with red and yellow infill.",headpiece,f. 163* recto,163* recto,163* recto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_7,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,Lections and headings in brown ink begin with minor initials in red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_8,manuscript_12059,,,"Cambridge, University Library, MS Add. 1836",part,,,,Lections begin with minor initials outlined in brown ink with red infill.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12060,,,"Cambridge, University Library, MS Add. 1837",manuscript,,MS-ADD-01837,,"The Gospel of Mark is preceded by a rectangular headpiece with vegetative ornament, in pale red ink (). The rubricator, using bright red ink, has marked out a rectangular boundary for this ornament, but its extensions at the corners overlap with the rubricator's heading for the Gospel.",headpiece,f. 89r,89r,89r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12060,,,"Cambridge, University Library, MS Add. 1837",manuscript,,MS-ADD-01837,,The text of the Gospel of Mark begins with a major initial in the same pale red ink as the headpiece ().,decInit,f. 89r,89r,89r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12060,,,"Cambridge, University Library, MS Add. 1837",manuscript,,MS-ADD-01837,,The line following the beginning of each lection begins with a minor initial in bright red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12061,,,"Cambridge, University Library, MS Add. 1838",part,,,,"The beginning of the text on is preceded by a plaited headpiece, outlined in brown ink with orange infill.",headpiece,f. 1:1r,1:1r,1:1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12061,,,"Cambridge, University Library, MS Add. 1838",part,,,,"Sections begin with simple minor initials in orange ink. A larger, ornamented initial begins the text on .",colInit,f. 1:1r,1:1r,1:1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12061,,,"Cambridge, University Library, MS Add. 1838",part,,,,"The beginnings of some texts are preceded by thin bands of ornament, outlined in brown ink with red and orange infill (e.g. ff. , ).",headpiece,1:146r; 2:1r,1:146r 2:1r,1:146r 2:1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12061,,,"Cambridge, University Library, MS Add. 1838",part,,,,"Minor initials in red ink, with simple ornament, begin each sub-section, while the initial letters of important words are also often in red ink. Minor initials and rounded letters at the beginning of sub-sections frequently have infill in translucent yellow wash.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12061,,,"Cambridge, University Library, MS Add. 1838",part,,,,"The transition between texts and sections is sometimes accompanied by line-fillers outlined in brown ink with red and orange infill (e.g. ), sometimes with zoomorphic elements (e.g. ff. , ).",lineFill,f. 2:56v; 2:62v; 2:73v,2:56v 2:62v 2:73v,2:56v 2:62v 2:73v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12062,,,"Cambridge, University Library, MS Add. 1839",manuscript,,MS-ADD-01839-00000,,"The beginning of the lections of the Passion () is marked by a rectangular headpiece, and the beginning of the menologion () by a plaited one. These are outlined in brown ink, with infill in yellow, red and green paint.",headpiece,f. 131v; f. 171v,131v 171v,131v 171v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": two full-page miniatures, in colours, containing three horizontal registers and illustrating aspects of a lion's nature",miniature,1r-1v,1r,1v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: Alexander the Great enthroned cross-legged as armipotens with caption above of twelve hexameters,miniature,18v,18v,18v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_10,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: ibex falling downhill; hyena devouring corpse,miniature,9r,9r,9r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_10,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: buffalo with curled horns and nose-ring; bull with yoke around neck and two cows,miniature,58r,58r,58r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_11,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: bonnacon and three hunters,miniature,10r,10r,10r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_11,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": flock of sheep and rams, two of which are butting heads, and a shepherd with right arm outstretched and holding a crook, a horn strung around his neck, and a lamb in his left arm, exclaiming ""ha ha ware le corn""",miniature,58v,58v,58v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_12,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: six apes,miniature,10v,10v,10v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_12,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: wild ass,miniature,59r,59r,59r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_13,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: satyr; stag,miniature,11r,11r,11r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_13,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: mule,miniature,60v,60v,60v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_14,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: goat,miniature,12r,12r,12r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_14,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: camel,miniature,61r,61r,61r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_15,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: two wild goats,miniature,13r,13r,13r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_15,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: dromedary; three stags,miniature,61v,61v,61v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_16,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: monoceros; bear,miniature,13v,13v,13v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_16,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": four stags crossing a river in order to find food, swimming in a line with their heads resting on the rear of the animal in front, the first stag feeding from a tree",miniature,62r,62r,62r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_17,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: leucrota,miniature,14v,14v,14v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_17,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: fallow deer,miniature,62v,62v,62v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_18,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: crocodile devouring a man,miniature,15r,15r,15r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_18,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: she-goat,miniature,63r,63r,63r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_19,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: manticore,miniature,15v,15v,15v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_19,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: boar being hunted and attacked by hounds,miniature,63v,63v,63v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12062,,,"Cambridge, University Library, MS Add. 1839",manuscript,,MS-ADD-01839-00000,,"The text of each lection begins with an enlarged ornamental initial, usually simple and either in red or in brown ink with a translucent yellow wash. Some initials are more ornate, with a brown ink outline and multi-coloured infill, in yellow, red and/or green paint (e.g. ff. , , , , ). The initial beta on includes the form of a snake. That on , marking the start of the lections of the Passion, features a blassing hand. The pigment used, especially the green, has sometimes soaked through multiple leaves (eg. ff. 105r-108v).",decInit,f. 107v; 115r; 120v; 123r; 192r; f. 186r; f. 131v,107v 115r 120v 123r 192r 186r 131v,107v 115r 120v 123r 192r 186r 131v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": 1/3-page miniature, illustrating in two vertical registers, showing a tiger on the left and a man on horseback holding a sword and whelp on the right",miniature,3v,3v,3v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": blank space, probably intended for moralized cherub of De sex aliis, filled with (?)apotropaic compass pattern in ink",miniature,39r,39r,39r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: parandrus; fox tricking birds by pretending to be dead (partly tinted),miniature,16r,16r,16r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: leopard; lynx,miniature,65r,65r,65r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_21,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: yale,miniature,16v,16v,16v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_21,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": dragon in cave, panther, two stags and a deer",miniature,65v,65v,65v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_22,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: wolf approaching domestic animals in a stable,miniature,17r,17r,17r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_22,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: bear,miniature,66r,66r,66r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_23,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: three dogs,miniature,18v,18v,18v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_23,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": unicorn lying in the arms of a virgin, being slaughtered by a huntsman, with his horse standing by (in the space left for depiction of the rhinoceros)",miniature,66v,66v,66v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_24,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": in two horizontal registers: King Garamantes in capitivity, and being saved by his dogs",miniature,19r,19r,19r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_24,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: monoceros,miniature,67r,67r,67r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_25,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: in three horizontal registers: dogs,miniature,20r,20r,20r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_25,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: tigress fooled by a glass sphere thrown by a hunter mounted on a horse stealing her cub; griffin devouring a man,miniature,67v,67v,67v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_26,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: sheep; ram,miniature,22r,22r,22r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_26,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: manticore,miniature,69v,69v,69v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_27,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: lamb; he-goat,miniature,22v,22v,22v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_27,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: parandrus; yale,miniature,70r,70r,70r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_28,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: two wild boars; bullock,miniature,23r,23r,23r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_28,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: apes (one holding young) pursued by a hunter holding a net and blowing a horn (imperfect: right-hand portion of the miniature lacking owing to damage to the leaf); marmoset (in lower margin),miniature,70v,70v,70v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_29,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: ox,miniature,23v,23v,23v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_29,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: fox tricking birds by pretending to be dead,miniature,71r,71r,71r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12062,,,"Cambridge, University Library, MS Add. 1839",manuscript,,MS-ADD-01839-00000,,"Headings for lections sometimes begin with a minor initial in red, and are highlighted by a line of translucent yellow wash across them.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: leopard (fully tinted),miniature,4r,4r,4r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: poorly traced copy of the Annunication,miniature,47r,47r,47r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_30,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: camel,miniature,24r,24r,24r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_30,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: hyena devouring an animal; hyena feeding on a human corpse,miniature,71v,71v,71v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_31,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: dromedary,miniature,24v,24v,24v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_31,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": in two horizontal registers: death of Jason by beheading, his dog pining; King Lysimachus joined by his dog on a funeral pyre",miniature,73r,73r,73r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_32,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: donkey; wild ass,miniature,25r,25r,25r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_32,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": within a single miniature: to the left, a crowd of men, one blowing a horn and another with a dog on a leash that has discovered a thief; in the middle, the thief is leading away a bull and carrying a pole-axe, but is being apprehended by another man holding a sword; to the right, the thief is hanged",miniature,73v,73v,73v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_33,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: horse,miniature,25v,25v,25v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_33,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: two hares; dog chasing a porcupine (with later crude copying below),miniature,74r,74r,74r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_34,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": three cats, one with a mouse in its paws; mouse; weasel",miniature,28r,28r,28r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_34,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: rabbit being chased by a weasel; melo; two cats with two mice; mice feeding; weasel chasing a lizard,miniature,74v,74v,74v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_35,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,: mole; six headgehogs underneath stylised (?fruit-)bush of interlaced foliage,miniature,28v,28v,28v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_35,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: mole; dormouse (in margin); red squirrel in a tree cracking a nut (in margin); grey squirrel perched on a raft of shells (in margin),miniature,75r,75r,75r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_36,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": ants, represented by ant-hills",miniature,29r,29r,29r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_36,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": two hedgehogs, one rolling on its back to collect food; ants; ants emerging from anthills and feeding on crops (lower margin)",miniature,75v,75v,75v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_37,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": three eagles: one ascending, carrying a fish; a second approaching the sun; a third, falling down",miniature,31r,31r,31r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_37,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,: hydra (mutilated),miniature,76r,76r,76r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_38,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": two vultures, perched on a stylised bush of interlacing foliage",miniature,32r,32r,32r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_38,manuscript_12062,,,MS Kk.4.25,manuscript,,MS-Kk-00004-00025,,": three gorgons holding an eye, spectators (in margin) turned to stone",miniature,76v,76v,76v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_39,manuscript_12062,,,"Cambridge, University Library, MS Ii.4.26",manuscript,,MS-II-00004-00026,,": five cranes, one holding aloft an egg in its claw",miniature,32v,32v,32v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
