metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",manuscript-composite,,MS-DD-00008-00019,Codex: ii + 2 + 127 + 1 + ii leaves.,127.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",manuscript-composite,,MS-DD-00008-00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",manuscript-composite,,MS-DD-00008-00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",part,,,2 leaves 375 255,2.0,,,,,,,,,,,,,,,,,,375.0,375.0,375.0,255.0,255.0,255.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,47 49,49.0,47.0,190.0,190.0,190.0,100.0,100.0,100.0,mm,,,,,,,,,,,Leadpoint,below
_measure_5,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",part,,,Codex 127 + 1 380 255,127.0,1.0,,,,,,,,,,,,,,,,,380.0,380.0,380.0,255.0,255.0,255.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,46 50,50.0,46.0,235.0,235.0,235.0,170.0,170.0,170.0,mm,,,,,,,,,,,ink,below
_measure_1,manuscript_12165,,,"Cambridge, University Library, MS Dd.8.23",manuscript,,MS-DD-00008-00023,,,,,,,,,,,,,,,,,,,,395.0,395.0,395.0,303.0,303.0,303.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,29.0,29.0,29.0,290.0,290.0,290.0,220.0,220.0,220.0,mm,,,,,,,,,,,hardpoint,below
_measure_2,manuscript_12165,,,"Cambridge, University Library, MS Dd.8.23",manuscript,,MS-DD-00008-00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12165,,,"Cambridge, University Library, MS Dd.8.23",manuscript,,MS-DD-00008-00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",manuscript-composite,,MS-DD-00008-00049,Codex ii + 198 + v + ii 276 215,198.0,5.0,4.0,,,,,,,,,,,,,,,,276.0,276.0,276.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",manuscript-composite,,MS-DD-00008-00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",manuscript-composite,,MS-DD-00008-00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,23 27,27.0,23.0,195-232,232.0,195.0,155.0,155.0,155.0,mm,,,,,,,,,,,hardpoint,below
_measure_5,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,18 23,23.0,18.0,215-235,235.0,215.0,195.0,195.0,195.0,mm,,,,,,,,,,,,
_measure_6,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,Fragment (leaf) 1,1.0,,,,,,,,,,,,,,,,,,276.0,276.0,276.0,215.0,215.0,215.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,26.0,26.0,26.0,216.0,216.0,216.0,155.0,155.0,155.0,mm,,,,,,,,,,,hardpoint,below
_measure_1,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",manuscript-composite,,MS-DD-00009-00069,,,,,,,,,,,,,,,,,,,,203.0,203.0,203.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,26.0,26.0,26.0,155.0,155.0,155.0,98.0,98.0,98.0,mm,,,,,,,,,,,hardpoint,
_measure_3,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,24.0,24.0,24.0,145.0,145.0,145.0,90.0,90.0,90.0,mm,,,,,,,,,,,hardpoint,below
_measure_4,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,21 24,24.0,21.0,132.0,132.0,132.0,85.0,85.0,85.0,mm,,,,,,,,,,,hardpoint,below
_measure_5,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,25 28,28.0,25.0,152-160,160.0,152.0,98-105,105.0,98.0,mm,,,,,,,,,,,hardpoint,
_measure_6,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,19 20,20.0,19.0,135-142,142.0,135.0,85-100,100.0,85.0,mm,,,,,,,,,,,hardpoint,along
_measure_1,manuscript_12167,,,"Cambridge, University Library, MS Dd.10.42",manuscript,,MS-DD-00010-00042,Codex iii + 55 + ii 290 250,55.0,5.0,,,,,,,,,,,,,,,,,290.0,290.0,290.0,250.0,250.0,250.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,19 20,20.0,19.0,165.0,165.0,165.0,95.0,95.0,95.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",manuscript-composite,,MS-DD-00010-00044,Codex: iii + 103 | 46 + iii leaves.,149.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",part,,,Codex: 103 leaves. 230 165,103.0,,,,,,,,,,,,,,,,,,230.0,230.0,230.0,165.0,165.0,165.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25 31,31.0,25.0,170.0,170.0,170.0,120.0,120.0,120.0,mm,,,,,,,,,,,plummet,above
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",part,,,Codex: 46 leaves. 230 165,46.0,,,,,,,,,,,,,,,,,,230.0,230.0,230.0,165.0,165.0,165.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,31 32,32.0,31.0,175.0,175.0,175.0,120.0,120.0,120.0,mm,,,,,,,,,,,plummet,above
_measure_1,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",manuscript-composite,,MS-DD-00010-00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,,,,,,,,,,,,,,,,,,,,206.0,206.0,206.0,169.0,169.0,169.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,23.0,23.0,23.0,153.0,153.0,153.0,117.0,117.0,117.0,mm,,,,,,,,,,,hardpoint,along
_measure_3,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,,,,,,,,,,,,,,205.0,205.0,160.0,160.0,160.0,mm,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hardpoint,along
_measure_4,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,,,,,,,,,,,,,,150.0,29.0,45-110,110.0,45.0,mm,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hardpoint,below
_measure_1,manuscript_12169,,,"Cambridge, University Library, MS Dd.10.55",manuscript,,MS-DD-00010-00055,Codex i + 107 + i 220 144,107.0,,2.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,144.0,144.0,144.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,19.0,19.0,19.0,155.0,155.0,155.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",manuscript-composite,,MS-DD-00011-00045,Codex: i + 117 | 16 | 9 | i leaves.,142.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",manuscript-composite,,MS-DD-00011-00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Codex: 117 leaves. 215 145,117.0,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33 35,35.0,33.0,165.0,165.0,165.0,115.0,115.0,115.0,mm,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Codex: 16 leaves. 215 145,16.0,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,23 35,35.0,23.0,165-185,185.0,165.0,110-135,135.0,110.0,mm,,,,,,,,,,,ink,below
_measure_5,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Codex: 10 leaves. 210-215 145,10.0,,,,,,,,,,,,,,,,,,210-215,215.0,210.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,32.0,32.0,32.0,165.0,165.0,165.0,95.0,95.0,95.0,mm,,,,,,,,,,,ink,below
_measure_1,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",manuscript-composite,,MS-DD-00011-00054,Codex iii + ii + 133 + i + iii 152-180 110-130,133.0,3.0,6.0,,,,,,,,,,,,,,,,152-180,180.0,152.0,110-130,130.0,110.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,24 27,27.0,24.0,130-145,145.0,130.0,95-100,100.0,95.0,mm,,,,,,,,,,,,
_measure_3,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,15 31,31.0,15.0,130.0,130.0,130.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_4,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,27.0,27.0,27.0,120.0,120.0,120.0,95.0,95.0,95.0,mm,,,,,,,,,,,,
_measure_1,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",manuscript-composite,,MS-DD-00011-00070,,,,,,,,,,,,,,,,,,,,210-223,223.0,210.0,130-165,165.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,155.0,155.0,155.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20.0,20.0,20.0,140.0,140.0,140.0,85.0,85.0,85.0,mm,,,,,,,,,,,,
_measure_3,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,225.0,225.0,225.0,162.0,162.0,162.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33.0,33.0,33.0,155.0,155.0,155.0,100.0,100.0,100.0,mm,,,,,,,,,,,,
_measure_4,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,225.0,225.0,225.0,162.0,162.0,162.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,150.0,150.0,150.0,85-90,90.0,85.0,mm,,,,,,,,,,,,
_measure_5,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,210.0,210.0,210.0,140.0,140.0,140.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24.0,24.0,24.0,155.0,155.0,155.0,87.0,87.0,87.0,mm,,,,,,,,,,,,
_measure_6,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,230.0,230.0,230.0,133.0,133.0,133.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,28.0,28.0,28.0,155.0,155.0,155.0,63.0,63.0,63.0,mm,,,,,,,,,,,hardpoint,
_measure_7,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,,,,,,,,,,,,,,,,,,,,220.0,220.0,220.0,140.0,140.0,140.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,27.0,27.0,27.0,140.0,140.0,140.0,70.0,70.0,70.0,mm,,,,,,,,,,,hardpoint,
_measure_1,manuscript_12172,,,"Cambridge, University Library, MS Dd.11.90",manuscript,,MS-DD-00011-00090,Codex iv + 159 + iv 160 138,159.0,,8.0,,,,,,,,,,,,,,,,160.0,160.0,160.0,138.0,138.0,138.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24 27,27.0,24.0,110.0,110.0,110.0,100.0,100.0,100.0,mm,,,,,,,,,,,hardpoint,below
_measure_2,manuscript_12172,,,"Cambridge, University Library, MS Dd.11.90",manuscript,,MS-DD-00011-00090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.12.23",manuscript,,MS-DD-00012-00023,Codex: i + 91 + i leaves. 175 135,91.0,,2.0,,,,,,,,,,,,,,,,175.0,175.0,175.0,135.0,135.0,135.0,,,,mm,1 3,3.0,1.0,,,,,,,,,,,,25 31,31.0,25.0,130-140,140.0,130.0,95-105,105.0,95.0,mm,,,,,,,,,,,leadpoint,above
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.13.3",manuscript,,MS-DD-00013-00003,"Codex: i + 256 + ii leaves. The manuscript contains three stubs after the front pastedown and three stubs before the rear pastedown. The first and last are of parchment, the first blank and the last bearing writing on both sides. The rest are of paper and are blank. See Foliation. 375 245",256.0,,3.0,,,,,,,,,,,,,,,,375.0,375.0,375.0,245.0,245.0,245.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,73 78,78.0,73.0,280-290,290.0,280.0,170.0,170.0,170.0,mm,,,,,,,,,,,leadpoint,below
_measure_1,manuscript_12173,,,"Cambridge, University Library, MS Dd.14.30.1",manuscript,,MS-DD-00014-00030-00001,,,,,,,,,,,,,,,,,,,,143.0,143.0,143.0,90.0,90.0,90.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,32 41,41.0,32.0,139.0,139.0,139.0,65-85,85.0,65.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",manuscript-composite,,MS-DD-00015-00015,Codex 4 + 2 + 218 120 85,222.0,,,,,,,,,,,,,,,,,,120.0,120.0,120.0,85.0,85.0,85.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,20 21,21.0,20.0,85.0,85.0,85.0,55.0,55.0,55.0,mm,,,,,,,,,,,hardpoint,below
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,21.0,21.0,21.0,90.0,90.0,90.0,45.0,45.0,45.0,mm,,,,,,,,,,,leadpoint,above
_measure_4,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,23.0,23.0,23.0,90.0,90.0,90.0,50.0,50.0,50.0,mm,,,,,,,,,,,leadpoint,above
_measure_5,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,21 22,22.0,21.0,,,,,,,,,,,,,,,,,,leadpoint,above
_measure_6,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_7,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_8,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_9,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_10,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_11,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,85.0,85.0,85.0,50.0,50.0,50.0,mm,,,,,,,,,,,leadpoint,below
_measure_12,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_13,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_14,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,21 22,22.0,21.0,85-90,90.0,85.0,50.0,50.0,50.0,mm,,,,,,,,,,,leadpoint,above
_measure_15,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_16,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12174,,,"Cambridge, University Library, MS Dd.15.27",manuscript,,MS-DD-00015-00027,,,,,,,,,,,,,,,,,,,,150.0,150.0,150.0,105.0,105.0,105.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20.0,20.0,20.0,85.0,85.0,85.0,54.0,54.0,54.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Ee.1.3",manuscript,,MS-EE-00001-00003,"Codex: 2 + 341 + 2 leaves. The endleaves at the beginning have been foliated ff. 1-2 and those at the end ff. 21-22. The core leaves include f. 12, a parchment stub with writing, a fragmentary leaf (f. v a), and leaves omitted in the 15th-century foliation sequence (ff. cvii a-f, cxxiii a-d, cxlvii a, clxvi a, clxvi a, clxviii a, and ccx a). However, unfoliated blank stubs after ff. cxiii, cxix, ccxlvii, cclxxvii, cclxxviii, and ccxciii are not included in this count. 255 170",341.0,4.0,,,,,,,,,,,,,,,,,255.0,255.0,255.0,170.0,170.0,170.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,18 55,55.0,18.0,180-225,225.0,180.0,115-150,150.0,115.0,mm,,,,,,,,,,,mixed,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",manuscript-composite,,MS-EE-00001-00015,Codex: iii + 99 | 50 + iii leaves. 215 140-145,149.0,,6.0,,,,,,,,,,,,,,,,215.0,215.0,215.0,140-145,145.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",part,,,Codex: 99 leaves. 215 140-145,99.0,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,140-145,145.0,140.0,,,,mm,1 2,2.0,1.0,,,,,,,,,,,,30 40,40.0,30.0,170-190,190.0,170.0,120-140,140.0,120.0,mm,,,,,,,,,,,blindpoint,
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",part,,,Codex: 50 leaves. 215 140-145,50.0,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,140-145,145.0,140.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25 30,30.0,25.0,165-195,195.0,165.0,90-125,125.0,90.0,mm,,,,,,,,,,,blindpoint,
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",manuscript-composite,,MS-EE-00002-00029,Codex: 2 + 132 | 91 | 31 | + 1 leaves.,254.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",manuscript-composite,,MS-EE-00002-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Codex: 132 leaves. 295 220,132.0,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,220.0,220.0,220.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,45 54,54.0,45.0,230-250,250.0,230.0,155-160,160.0,155.0,mm,,,,,,,,,,,ink,
_measure_4,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Codex: 91 leaves. 295 220,91.0,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,220.0,220.0,220.0,,,,mm,1 5,5.0,1.0,,,,,,,,,,,,32 43,43.0,32.0,230.0,230.0,230.0,150.0,150.0,150.0,mm,,,,,,,,,,,ink,below
_measure_5,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Codex: 31 leaves. 295 215,31.0,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,215.0,215.0,215.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,41.0,41.0,41.0,210.0,210.0,210.0,160.0,160.0,160.0,mm,,,,,,,,,,,pencil,below
_measure_1,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,Codex: ii + 2 + 33 + 1 + iii leaves. 280 195,33.0,3.0,5.0,,,,,,,,,,,,,,,,280.0,280.0,280.0,195.0,195.0,195.0,,,,mm,3.0,3.0,3.0,,,,,,,,,,,,13 48,48.0,13.0,100-110,110.0,100.0,165-175,175.0,165.0,mm,,,,,,,,,,,leadpoint,below
_measure_2,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_7,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_8,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",manuscript-composite,,MS-EE-00004-00029,Codex iii + 353 + iii 270-277 200-207,353.0,,6.0,,,,,,,,,,,,,,,,270-277,277.0,270.0,200-207,207.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",manuscript-composite,,MS-EE-00004-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",manuscript-composite,,MS-EE-00004-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
